GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
61,1663,1982,72,86,234,4354,53.000,3.48,11.39,4.774,1.362,75.452,51.565
81,2052,1982,71,88,240,4354,51.000,3.30,11.39,4.793,1.363,74.565,50.942
81,2052,1982,71,88,240,4356,49.000,3.21,11.39,4.631,1.363,75.262,50.743
76,1956,1984,72,87,238,4356,48.000,3.13,11.39,4.445,1.364,74.543,49.099
55,1541,1978,72,88,254,4356,70.000,2.58,11.39,4.642,1.364,74.914,50.048
99,2228,1990,73,93,281,4356,80.000,3.31,11.39,4.197,1.366,73.891,48.680
99,2227,1988,73,91,280,4356,80.000,2.46,11.39,4.090,1.364,74.079,49.016
99,2218,1990,74,92,281,4356,79.000,1.88,11.39,4.012,1.360,73.533,48.274
99,2224,1988,74,93,280,4356,75.000,3.00,11.39,4.148,1.364,73.904,49.037
81,2032,1988,73,95,274,4356,59.000,4.84,11.39,4.028,1.369,74.090,48.858
79,2017,1988,74,92,270,4356,54.000,4.16,11.39,4.344,1.356,76.894,50.420
74,1933,1980,72,88,249,4360,47.000,4.03,11.39,4.123,1.353,77.676,50.570
82,2079,1988,71,87,233,4360,47.000,1.70,11.39,4.264,1.344,77.571,49.858
61,1705,1984,71,87,225,4360,46.000,4.13,11.40,4.228,1.348,77.994,49.729
51,1557,1988,71,84,222,4360,45.000,4.08,11.40,4.207,1.345,77.763,49.210
56,1583,1988,71,86,224,4360,60.000,0.53,11.40,4.454,1.347,78.122,49.260
98,2207,1988,73,92,280,4360,65.000,6.02,11.40,4.259,1.356,76.880,49.577
99,2212,1988,74,94,281,4360,63.000,4.65,11.40,4.301,1.359,76.900,50.263
99,2209,1988,74,93,281,4362,62.000,0.57,11.40,4.283,1.360,77.081,50.824
99,2205,1990,73,92,280,4362,60.000,3.17,11.40,4.234,1.358,76.863,50.325
98,2224,1990,74,92,280,4362,60.000,3.37,11.40,4.146,1.357,76.684,48.942
99,2203,1988,74,93,281,4362,61.000,0.38,11.40,4.211,1.356,77.087,49.912
99,2220,1990,74,93,279,4362,62.000,4.67,11.40,4.117,1.355,77.183,50.391
99,2220,1988,75,93,281,4362,61.000,3.15,11.40,4.264,1.353,77.565,50.812
98,2228,1990,74,92,282,4362,58.000,3.33,11.40,4.353,1.350,78.098,50.418
95,2207,1988,74,93,281,4362,56.000,0.04,11.40,4.295,1.351,78.094,50.643
87,2122,1988,74,94,280,4362,54.000,3.22,11.40,4.292,1.351,77.867,50.126
75,1962,1990,74,91,264,4362,52.000,3.99,11.40,4.158,1.350,77.957,49.919
71,1812,1984,74,88,258,4362,50.000,1.79,11.40,4.282,1.353,78.141,49.683
68,1821,1984,73,91,261,4362,49.000,4.30,11.40,4.300,1.353,78.565,50.394
71,1922,1980,73,89,252,4362,48.000,5.58,11.40,3.923,1.356,77.116,49.802
71,1846,1986,72,88,248,4362,48.000,5.73,11.40,4.061,1.355,77.999,49.938
78,1957,1988,72,88,244,4368,46.000,2.67,11.40,4.251,1.353,77.694,49.538
55,1550,1982,72,87,237,4368,45.000,5.15,11.40,4.239,1.354,77.699,49.424
59,1595,1984,72,86,234,4369,44.000,5.17,11.40,4.069,1.355,77.455,48.594
76,2030,1994,72,87,241,4369,44.000,5.29,11.40,4.131,1.355,77.627,49.079
44,1352,1982,71,86,226,4369,44.000,4.02,11.40,4.263,1.353,77.171,48.636
72,1861,1988,72,87,232,4369,43.000,4.96,11.40,4.193,1.355,77.752,49.012
72,1861,1988,72,87,232,4369,43.000,4.96,11.40,4.193,1.355,77.752,49.012
84,2124,1992,72,88,237,4369,44.000,5.24,11.40,3.932,1.355,77.579,49.174
57,1617,1982,73,85,233,4369,44.000,1.68,11.40,4.267,1.352,77.637,48.836
69,1876,1984,71,87,240,4369,44.000,4.20,11.40,4.185,1.355,77.138,48.402
71,1867,1986,71,85,235,4369,44.000,2.68,11.40,4.182,1.349,77.912,48.667
63,1741,1984,72,88,237,4369,44.000,3.90,11.40,4.178,1.354,77.287,48.872
55,1558,1984,72,86,231,4369,44.000,0.98,11.40,4.286,1.354,77.869,49.514
13,456,1988,70,80,207,4228,N/A,3.97,11.16,4.154,1.353,77.170,48.561
5,187,1340,65,67,52,4007,44.000,4.26,10.67,4.485,1.361,78.346,42.050
12,427,330,63,66,38,2783,44.000,1.38,10.09,4.957,1.393,74.251,22.148
0,20,1984,63,66,49,1125,N/A,0.00,9.51,4.034,1.372,67.772,19.959
7,256,1976,63,66,61,1307,60.000,6.20,9.76,3.687,1.383,71.734,29.852
0,13,416,62,65,41,1307,60.000,7.45,9.76,3.861,1.383,75.404,35.353
0,15,2096,62,65,46,1307,60.000,6.43,9.76,4.265,1.392,74.474,25.511
1,28,2000,62,65,49,1307,60.000,6.27,9.76,4.245,1.389,70.586,18.235
2,50,1040,61,65,48,1309,N/A,3.90,9.81,3.698,1.380,69.034,17.823
10,221,116,61,63,35,1344,60.000,4.15,9.86,3.572,1.373,73.171,21.483
7,150,832,61,64,39,1399,60.000,2.38,9.88,3.873,1.375,79.234,20.352
14,327,900,61,64,41,1458,60.000,2.15,9.89,3.389,1.378,72.434,19.908
10,232,1184,60,63,38,1516,60.000,2.30,9.92,3.803,1.386,71.274,19.726
13,282,940,60,63,40,1566,60.000,0.00,9.95,3.474,1.384,71.567,19.544
5,99,716,60,63,40,1629,0.000,3.63,9.95,3.492,1.390,75.042,30.434
2,43,550,59,63,39,1697,0.000,1.40,9.97,2.776,1.371,71.578,18.907
8,157,350,59,62,37,1774,0.000,1.76,9.99,2.915,1.379,71.119,19.835
0,13,554,60,62,35,1804,24.000,1.39,10.04,2.968,1.377,72.430,19.278
0,8,632,60,62,36,1804,30.000,4.88,10.11,3.644,1.373,77.330,27.340
0,8,524,60,62,35,1804,29.000,5.46,10.20,3.628,1.367,81.564,36.728
0,14,1082,59,62,32,1806,25.000,8.44,10.25,4.100,1.378,81.141,29.715
1,19,702,59,62,37,1808,25.000,5.95,10.34,3.825,1.360,83.675,32.694
0,17,310,59,62,42,2011,18.000,2.11,10.33,4.357,1.375,81.242,27.779
0,6,314,59,62,32,2700,10.000,4.99,10.23,4.296,1.368,74.779,24.902
0,5,662,59,62,31,2700,1.000,6.57,10.22,3.559,1.375,75.148,23.593
0,5,434,59,61,32,2716,9.000,2.13,10.23,3.442,1.373,81.816,21.705
0,0,50,58,61,25,2716,9.000,0.00,10.23,1.888,1.386,72.659,31.416
0,0,50,58,61,25,2716,9.000,1.60,10.24,2.284,1.389,72.367,31.462
0,4,230,58,61,30,2746,1.000,2.91,10.26,2.011,1.389,72.387,31.556
27,1388,1294,58,61,40,2807,109.000,2.01,10.26,2.560,1.386,72.752,32.114
99,2271,1988,67,85,281,2813,120.000,0.00,10.26,2.273,1.338,66.163,34.265
99,2267,1988,68,86,280,2821,119.000,2.19,10.27,2.379,1.332,65.795,32.650
99,2272,1988,69,86,280,2822,118.000,3.31,10.27,2.162,1.327,65.092,31.593
99,2262,1988,69,87,281,2824,117.000,2.15,10.27,2.500,1.348,66.685,35.546
99,2270,1988,69,87,280,2827,115.000,0.00,10.27,2.010,1.338,65.146,32.000
99,2268,1990,70,87,280,2827,114.000,2.62,10.27,2.387,1.335,65.760,32.178
99,2268,1990,70,88,280,2828,113.000,3.62,10.27,2.022,1.334,64.811,32.036
99,2267,1988,70,88,280,2871,113.000,2.97,10.33,2.307,1.331,64.273,30.739
99,2268,1988,70,88,281,2874,112.000,2.77,10.37,3.228,1.341,72.078,45.197
99,2267,1988,70,88,280,2875,111.000,0.66,10.39,3.394,1.352,73.194,45.546
99,2272,1988,70,87,280,2882,110.000,2.24,10.32,3.580,1.353,78.488,53.718
99,2276,1988,71,89,281,2889,108.000,2.03,10.32,2.328,1.346,68.063,35.715
99,2263,1988,71,87,281,2890,112.000,2.67,10.32,2.058,1.337,65.739,32.489
99,2276,1990,71,88,280,2851,109.000,0.23,10.31,2.247,1.335,66.131,31.919
99,2270,1990,71,89,281,2851,110.000,2.93,10.32,1.913,1.322,63.797,30.143
99,2271,1988,71,90,280,2853,111.000,2.31,10.31,2.165,1.329,64.440,30.796
99,2270,1988,71,88,280,2854,112.000,1.70,10.31,2.058,1.330,65.030,31.958
99,2262,1990,71,88,281,2844,113.000,0.00,10.31,2.269,1.332,64.886,31.508
99,2260,1988,71,89,281,2845,113.000,1.99,10.31,2.049,1.326,64.334,30.793
99,2265,1990,72,88,280,2846,114.000,3.32,10.30,2.268,1.327,65.129,31.442
99,2255,1988,71,88,281,2846,134.000,3.53,10.31,1.982,1.325,64.304,31.387
99,2246,1988,71,90,281,2846,142.000,0.00,10.30,2.409,1.345,65.504,34.048
99,2246,1988,72,90,281,2846,142.000,2.45,10.31,2.104,1.342,65.086,34.545
99,2244,1990,71,91,280,2846,141.000,1.96,10.30,2.499,1.349,66.106,35.439
99,2250,1990,72,89,280,2847,139.000,2.32,10.30,2.136,1.346,65.734,34.937
99,2251,1990,72,89,280,2847,137.000,0.54,10.30,2.401,1.342,66.020,34.662
99,2247,1988,72,89,280,2848,137.000,0.81,10.30,2.266,1.346,66.183,35.478
99,2250,1988,72,89,280,2848,135.000,1.86,10.30,2.420,1.356,66.985,35.358
99,2253,1990,72,90,280,2848,134.000,4.06,10.30,2.426,1.353,67.291,36.460
99,2258,1988,72,90,281,2849,132.000,2.67,10.30,2.514,1.339,67.162,34.720
99,2256,1988,73,90,280,2849,131.000,0.01,10.30,2.119,1.337,65.765,34.196
99,2254,1988,72,89,280,2849,131.000,1.61,10.30,2.375,1.344,66.947,34.812
99,2257,1990,72,89,280,2849,130.000,3.90,10.30,2.214,1.344,66.635,34.618
99,2256,1988,72,89,281,2849,130.000,2.79,10.30,2.572,1.342,67.718,35.112
99,2259,1988,73,91,280,2850,118.000,0.08,10.30,2.183,1.345,67.077,34.949
99,2260,1988,72,89,281,2855,116.000,3.22,10.30,2.455,1.342,67.518,35.225
99,2263,1988,72,91,280,2855,117.000,3.01,10.30,2.384,1.342,67.037,35.127
99,2261,1990,73,89,281,2855,118.000,0.00,10.29,2.521,1.345,68.154,35.941
99,2260,1988,72,90,280,2855,119.000,2.45,10.30,2.389,1.342,68.194,35.848
99,2258,1988,73,89,281,2856,119.000,2.42,10.29,2.391,1.345,68.540,36.605
99,2256,1988,73,89,281,2859,120.000,3.64,10.29,2.298,1.345,67.819,35.550
99,2258,1988,73,92,281,2859,119.000,2.41,10.29,2.718,1.338,68.361,35.499
99,2253,1990,74,89,280,2861,120.000,0.00,10.30,2.109,1.331,66.958,34.269
99,2254,1990,73,92,280,2861,119.000,1.87,10.29,2.534,1.346,68.610,35.709
99,2255,1990,73,89,280,2861,119.000,2.01,10.30,2.391,1.338,67.753,34.662
99,2257,1988,73,91,281,2861,118.000,1.96,10.29,2.592,1.340,67.414,35.322
99,2255,1988,73,92,280,2862,118.000,0.91,10.30,2.463,1.338,67.623,34.559
99,2257,1988,73,90,281,2863,118.000,2.54,10.29,2.525,1.344,68.398,35.607
99,2255,1988,73,92,280,2865,118.000,1.80,10.29,2.552,1.344,67.974,35.640
99,2257,1988,73,90,280,2866,118.000,1.55,10.30,2.450,1.337,67.908,35.071
99,2257,1988,73,90,280,2868,117.000,0.00,10.29,2.557,1.346,68.104,36.166
99,2258,1988,73,90,280,2868,116.000,1.97,10.30,2.485,1.337,68.031,35.347
99,2257,1988,73,90,281,2868,115.000,2.13,10.29,2.691,1.338,68.412,36.177
99,2253,1988,73,90,280,2868,115.000,2.99,10.30,2.368,1.342,68.168,35.651
99,2252,1988,74,90,280,2868,116.000,2.26,10.29,2.595,1.339,67.935,34.936
99,2243,1988,74,91,280,2868,113.000,0.00,10.30,2.318,1.332,67.313,34.154
99,2240,1988,75,91,281,2868,113.000,1.86,10.29,2.464,1.335,66.609,33.381
99,2253,1990,73,91,280,2870,114.000,2.53,10.30,2.167,1.330,65.790,32.325
99,2244,1988,74,91,280,2870,115.000,0.00,10.30,2.367,1.330,65.894,32.944
99,2245,1992,73,91,281,2872,116.000,3.27,10.29,2.128,1.327,65.117,31.879
99,2251,1988,74,93,280,2872,117.000,2.37,10.30,2.402,1.336,65.713,33.346
99,2248,1988,74,91,280,2875,117.000,3.11,10.29,2.194,1.331,65.405,32.268
99,2248,1988,75,92,280,2875,118.000,0.06,10.29,2.344,1.338,65.960,33.255
99,2240,1988,74,92,280,2875,118.000,3.18,10.29,2.101,1.335,65.307,32.721
99,2249,1988,74,91,280,2875,119.000,2.59,10.29,2.503,1.336,66.017,33.696
99,2249,1988,74,91,280,2875,119.000,3.55,10.29,2.157,1.323,65.395,32.271
99,2250,1990,74,91,280,2875,120.000,0.62,10.29,2.356,1.337,65.789,33.184
99,2243,1988,73,92,281,2875,120.000,1.48,10.26,2.247,1.336,65.617,32.926
99,2241,1988,74,91,280,2875,121.000,2.61,10.23,2.503,1.333,67.325,36.124
99,2245,1990,74,92,280,2875,121.000,2.84,10.23,2.313,1.336,66.406,34.295
99,2248,1988,74,92,281,2875,122.000,3.41,10.24,2.390,1.345,67.073,34.927
99,2244,1988,74,92,280,2875,122.000,0.00,10.23,2.245,1.339,66.648,34.561
99,2242,1988,74,94,280,2876,123.000,2.61,10.23,2.320,1.342,66.799,35.174
99,2249,1988,74,91,281,2876,123.000,2.79,10.23,2.290,1.325,65.689,32.889
99,2246,1990,76,92,280,2876,124.000,2.39,10.23,2.373,1.331,66.317,33.613
99,2251,1988,75,91,281,2876,124.000,0.00,10.23,2.306,1.337,65.550,33.115
99,2242,1988,74,93,280,2876,124.000,2.49,10.23,2.393,1.334,66.626,34.625
99,2246,1988,75,92,281,2876,123.000,3.40,10.23,2.123,1.334,65.223,32.739
99,2250,1988,74,91,280,2876,124.000,1.84,10.23,2.410,1.335,66.188,33.902
99,2244,1990,74,91,281,2876,124.000,1.38,10.23,2.252,1.332,65.748,32.951
99,2234,1988,74,91,281,2876,130.000,0.00,10.23,2.387,1.340,66.299,34.465
99,2239,1988,74,91,281,2876,131.000,2.62,10.23,2.057,1.330,65.329,32.535
99,2236,1988,75,92,281,2876,132.000,3.10,10.22,2.366,1.340,66.433,34.878
99,2233,1988,75,91,281,2876,133.000,1.97,10.23,2.247,1.340,65.483,33.295
99,2224,1988,75,92,281,2876,133.000,0.53,10.23,2.306,1.340,66.142,34.406
99,2231,1988,74,91,281,2876,133.000,3.45,10.23,2.289,1.337,65.354,32.813
99,2227,1988,74,91,280,2876,133.000,2.10,10.22,2.298,1.345,66.192,34.755
99,2229,1988,74,92,281,2876,133.000,0.00,10.22,2.274,1.338,65.186,33.252
99,2227,1988,74,92,280,2876,133.000,1.94,10.23,2.266,1.347,66.398,34.958
99,2231,1988,75,92,280,2876,132.000,2.31,10.22,2.234,1.341,65.764,32.596
99,2225,1988,76,93,280,2876,132.000,1.66,10.23,2.428,1.348,66.846,35.009
99,2231,1988,75,92,281,2879,134.000,1.50,10.22,2.144,1.340,65.049,32.995
99,2253,1988,74,90,280,2879,140.000,0.11,10.23,2.244,1.343,65.698,33.457
99,2254,1988,74,91,281,2880,139.000,3.25,10.22,1.976,1.331,63.088,29.615
99,2255,1988,75,91,281,2880,142.000,2.41,10.22,2.068,1.345,64.265,31.752
99,2253,1988,75,93,281,2880,143.000,2.22,10.22,2.077,1.325,63.013,29.491
99,2252,1988,75,93,280,2881,143.000,0.00,10.23,2.166,1.339,63.900,31.301
99,2252,1988,75,93,280,2881,143.000,0.00,10.23,2.166,1.339,63.900,31.301
99,2245,1988,75,91,280,2882,144.000,2.07,10.22,2.082,1.333,62.799,29.360
99,2251,1988,75,93,281,2882,140.000,2.38,10.22,2.076,1.332,62.880,29.074
99,2251,1988,75,93,281,2882,140.000,2.38,10.22,2.076,1.332,62.880,29.074
99,2252,1990,75,91,280,2882,140.000,0.43,10.23,2.208,1.342,64.417,31.475
99,2257,1988,75,92,280,2883,143.000,1.00,10.23,1.984,1.335,62.538,29.039
99,2258,1992,74,91,280,2883,144.000,2.87,10.22,2.077,1.336,63.805,30.168
99,2258,1988,75,92,281,2883,146.000,2.56,10.23,1.944,1.338,62.400,29.906
97,2269,1988,75,93,281,2885,144.000,1.96,10.22,2.257,1.342,64.126,31.468
96,2255,1988,74,92,280,2886,144.000,0.00,10.23,1.883,1.331,62.093,28.769
95,2254,1988,75,90,280,2888,144.000,1.88,10.22,2.064,1.327,63.348,30.575
95,2243,1988,75,91,281,2888,144.000,2.03,10.23,1.881,1.328,61.887,28.626
90,2158,1988,74,92,280,2889,144.000,1.05,10.22,2.120,1.334,63.169,29.801
92,2177,1990,75,92,281,2889,144.000,0.31,10.23,1.792,1.324,61.401,27.743
80,2043,1978,75,93,278,2892,144.000,2.41,10.22,2.085,1.333,63.053,29.666
79,2014,1980,74,91,273,2892,144.000,2.65,10.23,1.921,1.331,61.566,28.284
73,2055,1980,74,93,271,2892,144.000,1.99,10.22,2.117,1.342,63.612,30.296
79,2117,2000,74,91,271,2892,144.000,0.12,10.23,1.801,1.326,61.201,27.792
16,1900,1982,68,72,97,2040,N/A,3.94,9.88,1.956,1.327,62.078,27.806
1,12,1378,66,70,60,1149,N/A,3.88,9.77,3.887,1.370,68.563,28.157
2,66,1990,65,69,61,1307,74.000,7.78,9.76,3.796,1.385,74.729,34.857
1,29,1984,65,68,61,1307,60.000,4.64,9.76,4.514,1.385,77.110,31.651
0,7,1396,64,67,50,1307,60.000,5.58,9.76,4.257,1.398,72.390,23.272
0,22,1296,64,67,45,1307,60.000,6.59,9.77,3.600,1.388,70.485,17.617
0,22,724,63,66,40,1309,60.000,6.80,9.83,3.510,1.387,70.504,19.417
1,68,754,63,66,42,1342,29.000,5.09,9.90,3.847,1.374,78.983,21.421
0,24,866,63,66,41,1412,29.000,1.61,9.91,3.069,1.373,79.318,20.850
5,91,1214,62,66,40,1462,29.000,3.78,9.93,3.472,1.384,75.218,28.584
10,284,1162,62,65,43,1508,29.000,1.39,9.95,3.325,1.377,74.391,21.270
9,236,622,62,65,42,1566,29.000,1.08,9.98,3.177,1.382,73.282,19.637
14,333,866,62,65,42,1656,29.000,1.38,9.99,3.644,1.388,72.885,21.199
5,141,890,62,65,39,1721,0.000,0.00,10.01,3.195,1.377,71.562,18.304
1,42,1020,62,65,40,1760,0.000,0.99,10.03,3.367,1.378,73.219,19.520
5,167,858,61,64,41,1829,0.000,1.51,10.03,3.999,1.388,71.599,19.114
4,74,372,61,64,37,1897,0.000,0.69,10.04,3.614,1.389,71.955,20.304
1,52,522,61,64,39,1907,2.000,4.63,10.13,3.288,1.379,73.288,18.888
2,28,506,61,63,35,1908,29.000,3.28,10.22,3.842,1.363,79.295,35.599
0,6,724,61,64,38,1910,30.000,6.89,10.32,3.981,1.373,83.453,32.351
0,7,644,60,63,36,1912,22.000,6.77,10.37,3.338,1.387,78.459,23.711
0,8,296,60,63,35,1915,29.000,9.53,10.45,4.934,1.354,84.415,31.092
0,8,296,60,63,35,1916,29.000,4.88,10.53,3.747,1.379,79.955,27.916
0,8,252,61,63,40,2325,10.000,4.71,10.46,4.476,1.371,80.734,30.974
34,1373,1802,60,64,41,2814,18.000,4.89,10.42,2.984,1.369,71.249,20.379
0,12,188,60,62,30,2830,3.000,8.61,10.40,3.767,1.375,78.264,23.413
0,5,208,59,62,32,2830,3.000,1.12,10.41,4.385,1.366,83.373,23.195
1,21,236,60,62,32,2830,3.000,0.00,10.41,2.092,1.388,72.415,30.486
0,0,78,59,62,20,2830,3.000,1.50,10.41,1.991,1.383,73.046,30.774
0,7,460,59,62,33,2876,6.000,4.37,10.43,1.872,1.385,72.744,30.954
99,2382,1990,66,83,255,2890,125.000,2.64,10.45,2.884,1.366,72.701,32.629
99,2270,1988,69,86,280,2899,122.000,0.95,10.44,2.537,1.331,68.331,40.362
99,2263,1990,70,86,280,2910,120.000,2.92,10.44,2.514,1.336,69.396,41.051
99,2248,1988,70,88,281,2917,119.000,2.83,10.44,2.599,1.337,68.471,39.267
99,2231,1988,71,88,280,2919,111.000,1.46,10.44,2.593,1.339,69.709,40.649
99,2215,1988,71,89,281,2923,100.000,0.00,10.44,2.402,1.325,67.636,37.894
99,2212,1988,71,88,280,2923,91.000,3.02,10.45,2.370,1.318,67.478,36.143
99,2197,1988,73,89,281,2924,85.000,2.58,10.44,2.287,1.318,66.464,34.994
99,2214,1990,72,90,280,2925,92.000,0.00,10.45,2.395,1.319,66.878,35.150
99,2214,1988,73,89,281,2926,97.000,2.35,10.44,2.395,1.316,66.134,34.283
99,2206,1988,72,90,281,2926,98.000,1.86,10.45,2.324,1.304,66.501,35.494
99,2204,1990,73,91,280,2926,97.000,2.43,10.38,2.238,1.312,65.961,34.290
99,2200,1988,73,92,281,2926,95.000,0.85,10.38,2.325,1.316,66.134,33.510
99,2190,1988,73,90,281,2926,92.000,0.76,10.37,2.164,1.320,64.977,33.141
99,2202,1988,73,92,281,2926,88.000,1.75,10.37,2.083,1.308,65.218,32.169
99,2196,1990,73,91,281,2927,85.000,4.19,10.37,2.146,1.328,64.884,31.598
99,2182,1990,73,91,281,2927,82.000,0.51,10.37,2.351,1.316,65.691,31.720
99,2178,1988,73,91,280,2927,82.000,3.88,10.37,2.176,1.320,65.118,32.163
99,2187,1988,73,90,281,2927,80.000,2.82,10.37,2.246,1.313,65.509,33.169
99,2210,1990,73,92,280,2927,78.000,0.00,10.37,2.228,1.322,65.590,33.199
99,2216,1988,73,91,280,2927,80.000,2.21,10.37,2.317,1.318,65.765,33.081
99,2187,1988,74,91,280,2927,83.000,2.34,10.37,2.075,1.316,64.406,31.456
99,2182,1992,73,91,281,2928,84.000,2.44,10.37,2.216,1.315,66.043,33.882
99,2166,1988,73,91,282,2928,85.000,0.00,10.38,2.138,1.315,64.783,32.424
99,2171,1988,74,92,280,2928,85.000,2.15,10.37,2.355,1.315,65.783,33.832
99,2166,1988,72,91,281,2928,87.000,3.79,10.38,2.235,1.311,64.931,32.291
99,2177,1988,74,91,280,2928,88.000,0.43,10.37,2.242,1.305,65.060,32.680
99,2168,1990,73,91,280,2928,89.000,2.03,10.38,2.275,1.311,64.915,33.486
99,2175,1988,74,91,280,2928,90.000,2.42,10.37,2.436,1.320,66.883,36.104
99,2177,1990,74,91,280,2928,90.000,2.06,10.37,2.182,1.318,65.066,33.132
99,2188,1988,74,91,280,2928,91.000,0.00,10.37,2.183,1.317,66.169,34.498
99,2194,1990,73,91,280,2928,91.000,2.87,10.37,2.232,1.312,64.976,32.728
99,2194,1988,73,91,280,2928,93.000,2.08,10.37,2.267,1.314,65.831,33.575
99,2197,1990,73,91,281,2928,96.000,2.24,10.37,2.264,1.316,65.108,32.332
99,2193,1990,74,91,281,2928,100.000,0.55,10.37,2.140,1.310,65.130,33.143
99,2202,1988,74,91,281,2928,99.000,2.17,10.37,2.140,1.327,65.604,34.111
99,2206,1988,74,90,280,2929,97.000,3.68,10.37,2.204,1.325,66.116,33.983
99,2189,1988,74,91,280,2930,97.000,0.80,10.37,2.138,1.323,65.887,34.306
99,2189,1988,74,91,280,2930,97.000,2.08,10.37,2.127,1.307,65.570,34.046
99,2185,1988,74,91,281,2930,96.000,1.53,10.37,2.209,1.323,66.138,34.807
99,2172,1988,74,92,281,2930,95.000,2.80,10.37,2.233,1.316,66.418,34.789
99,2171,1988,74,93,281,2930,91.000,1.44,10.37,2.247,1.318,66.056,34.530
99,2166,1990,74,92,281,2930,88.000,0.51,10.37,2.085,1.309,65.596,32.927
99,2163,1990,75,93,281,2930,87.000,2.65,10.37,2.038,1.314,64.219,31.270
99,2156,1988,74,93,281,2930,86.000,3.44,10.37,2.073,1.313,65.374,32.571
99,2169,1988,74,92,280,2930,87.000,1.97,10.37,2.217,1.318,65.043,32.455
99,2175,1990,75,92,280,2930,88.000,0.00,10.37,2.355,1.313,65.474,32.566
99,2170,1988,75,93,282,2930,89.000,3.87,10.37,2.281,1.311,65.099,32.795
99,2184,1988,75,92,281,2930,87.000,1.79,10.37,2.282,1.317,65.633,33.803
99,2175,1988,75,92,280,2930,88.000,0.00,10.37,2.356,1.310,65.467,32.919
99,2169,1988,74,92,280,2930,87.000,2.33,10.37,2.189,1.307,65.061,32.162
99,2175,1990,75,93,281,2930,85.000,2.29,10.37,2.081,1.302,64.347,32.076
99,2183,1990,75,93,281,2930,94.000,3.68,10.37,2.242,1.324,66.012,33.461
99,2185,1988,74,92,281,2930,101.000,0.00,10.37,2.313,1.318,65.963,35.184
99,2203,1988,74,93,280,2930,102.000,2.48,10.37,2.327,1.313,66.700,36.293
99,2214,1988,74,91,280,2930,103.000,2.74,10.37,2.329,1.320,67.663,37.739
99,2231,1988,74,91,280,2930,109.000,3.49,10.37,2.392,1.310,67.443,37.052
99,2223,1988,74,92,281,2930,113.000,0.00,10.37,2.540,1.325,68.841,40.095
99,2223,1988,74,92,281,2930,113.000,4.37,10.37,2.511,1.317,68.902,39.771
99,2218,1990,75,92,281,2930,113.000,4.19,10.37,2.637,1.323,69.559,40.949
99,2221,1988,75,91,280,2932,118.000,1.64,10.37,2.576,1.320,69.723,40.721
99,2226,1988,75,91,280,2932,131.000,1.38,10.37,2.858,1.327,70.125,40.500
99,2253,1988,75,91,280,2932,138.000,3.98,10.37,2.652,1.334,70.950,43.952
99,2254,1988,75,91,280,2932,141.000,3.22,10.37,2.781,1.331,72.759,46.719
99,2253,1988,74,91,281,2932,136.000,0.36,10.37,2.730,1.334,72.600,45.880
99,2253,1988,75,91,281,2932,131.000,4.24,10.37,2.717,1.334,72.836,45.961
99,2245,1990,74,91,281,2932,128.000,2.87,10.37,2.731,1.331,71.807,44.636
98,2234,1988,74,91,280,2932,128.000,6.29,10.36,2.819,1.330,72.239,44.825
99,2231,1988,75,94,280,2932,131.000,0.00,10.37,2.794,1.334,72.630,45.470
99,2231,1988,74,91,281,2932,133.000,3.28,10.36,2.821,1.336,73.301,46.965
99,2238,1992,76,90,280,2933,136.000,3.70,10.37,2.953,1.337,73.357,47.087
99,2238,1992,74,90,281,2933,134.000,0.63,10.37,2.917,1.337,74.038,48.395
99,2247,1988,75,90,281,2933,135.000,2.42,10.29,2.896,1.329,73.787,47.046
99,2251,1988,75,91,281,2933,135.000,4.40,10.29,3.011,1.337,75.187,50.175
99,2254,1988,75,91,281,2933,125.000,4.08,10.30,2.888,1.327,73.329,47.102
99,2267,1990,74,89,280,2933,123.000,1.01,10.29,2.964,1.332,73.638,45.932
99,2261,1990,74,90,281,2933,125.000,2.24,10.29,2.659,1.328,71.852,43.964
99,2256,1988,74,91,280,2933,122.000,3.48,10.29,2.773,1.331,72.181,44.246
99,2253,1988,75,91,280,2933,116.000,2.60,10.29,2.654,1.327,71.418,42.821
99,2258,1988,75,90,280,2934,114.000,0.46,10.29,2.671,1.331,71.479,42.351
99,2264,1988,74,90,280,2935,118.000,2.36,10.29,2.597,1.316,70.276,41.010
99,2264,1988,74,90,280,2935,118.000,2.36,10.29,2.597,1.316,70.276,41.010
99,2250,1988,75,90,281,2935,122.000,2.97,10.29,2.619,1.326,71.388,43.844
99,2252,1988,74,92,280,2935,120.000,3.45,10.29,2.600,1.329,71.569,44.765
99,2252,1988,75,90,280,2936,119.000,0.57,10.29,2.803,1.328,72.258,44.395
99,2257,1988,75,90,281,2936,120.000,3.69,10.29,2.722,1.329,72.050,44.783
98,2260,1988,75,90,280,2936,120.000,3.87,10.29,2.779,1.329,72.967,45.087
99,2249,1988,75,91,281,2936,118.000,3.36,10.29,2.734,1.329,72.459,45.037
99,2243,1988,75,91,280,2936,117.000,0.20,10.29,2.840,1.338,73.219,45.501
99,2232,1988,75,91,281,2936,116.000,3.45,10.29,2.598,1.322,71.666,43.683
