GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
4,63,1340,46,49,41,2277,30.000,0.00,10.35,3.343,1.355,63.101,16.180
7,167,2156,46,50,49,2559,0.000,6.02,10.38,3.799,1.347,61.025,15.477
5,128,1338,46,49,43,2690,0.000,4.62,10.40,4.240,1.345,60.838,16.206
8,173,1472,46,50,48,2833,0.000,3.08,10.42,4.294,1.344,61.000,15.880
10,239,1334,46,49,43,2946,0.000,4.40,10.45,4.407,1.348,61.682,16.552
3,40,1262,46,50,48,3085,0.000,4.98,10.49,4.020,1.343,60.135,15.209
0,10,1098,46,49,41,3099,25.000,6.02,10.54,4.185,1.350,62.083,16.962
2,31,1468,46,49,44,3113,23.000,2.95,10.60,3.759,1.372,71.703,30.336
2,56,1178,46,49,41,3124,28.000,7.05,10.70,3.957,1.386,76.337,28.091
1,25,2002,46,49,40,3131,28.000,6.33,10.79,3.830,1.375,73.487,35.669
1,23,1542,46,49,43,3133,27.000,6.24,10.87,3.717,1.385,74.025,28.376
1,15,1742,46,49,40,3144,28.000,3.81,10.99,4.692,1.371,72.319,27.823
0,9,1056,46,49,42,3144,30.000,2.18,11.07,4.066,1.386,70.934,22.920
0,9,1056,46,49,42,3144,30.000,2.18,11.07,4.066,1.386,70.934,22.920
2,21,906,46,49,40,3150,17.000,7.22,11.27,3.381,1.385,70.543,20.854
2,21,906,46,49,40,3150,17.000,7.22,11.27,3.381,1.385,70.543,20.854
0,10,1594,46,49,44,3152,29.000,8.28,11.39,5.157,1.379,71.578,19.461
0,7,1092,46,49,37,3152,4.000,4.57,11.56,3.475,1.384,71.465,20.445
0,7,956,46,48,32,3474,5.000,6.13,11.70,5.313,1.405,76.696,21.176
0,0,1340,46,49,40,3546,10.000,5.00,11.73,4.454,1.388,70.178,19.705
0,0,926,46,49,38,4156,6.000,3.79,11.55,4.516,1.347,61.675,19.382
0,0,1136,46,49,34,4156,2.000,5.27,11.54,3.597,1.362,63.517,20.482
7,69,1062,45,49,28,4172,9.000,3.16,11.54,4.215,1.393,74.152,23.475
0,0,856,46,48,27,4172,9.000,1.77,11.54,2.495,1.378,67.363,28.145
0,5,596,46,48,27,4172,9.000,1.65,11.55,2.294,1.376,63.022,26.514
