GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
0,6,672,47,50,29,4727,10.000,0.96,12.43,3.432,1.358,63.492,17.152
0,1,26,47,49,23,4790,1.000,1.76,12.46,3.432,1.358,63.492,17.152
98,2534,2088,55,74,206,4804,106.000,2.56,12.47,3.432,1.358,63.492,17.152
98,2377,2090,61,82,306,4819,104.000,2.92,12.47,3.432,1.358,63.492,17.152
99,2371,2088,62,84,306,4830,103.000,3.66,12.47,3.432,1.358,63.492,17.152
99,2367,2088,62,83,305,4832,101.000,0.72,12.47,3.432,1.358,63.492,17.152
99,2365,2088,62,85,306,4838,99.000,2.70,12.47,3.432,1.358,63.492,17.152
98,2362,2090,63,83,305,4841,97.000,3.33,12.47,3.432,1.358,63.492,17.152
99,2362,2088,63,84,306,4845,95.000,2.79,12.47,3.432,1.358,63.492,17.152
98,2359,2090,63,84,305,4846,94.000,2.31,12.47,3.432,1.358,63.492,17.152
98,2364,2088,63,84,305,4851,93.000,2.96,12.47,3.432,1.358,63.492,17.152
99,2351,2088,63,85,306,4856,94.000,3.28,12.47,3.432,1.358,63.492,17.152
98,2361,2088,63,83,306,4858,96.000,0.59,12.47,3.432,1.358,63.492,17.152
99,2360,2088,63,84,305,4858,95.000,2.45,12.41,3.432,1.358,63.492,17.152
98,2361,2088,64,85,306,4858,95.000,2.57,12.41,3.432,1.358,63.492,17.152
99,2356,2088,63,83,307,4859,90.000,0.00,12.40,3.432,1.358,63.492,17.152
98,2364,2088,63,86,305,4861,83.000,2.63,12.40,3.432,1.358,63.492,17.152
99,2353,2088,63,85,306,4861,81.000,2.02,12.40,3.432,1.358,63.492,17.152
99,2345,2088,63,86,305,4862,80.000,2.16,12.41,3.432,1.358,63.492,17.152
98,2328,2088,64,86,307,4864,79.000,0.18,12.40,3.432,1.358,63.492,17.152
99,2339,2088,64,86,305,4867,78.000,1.68,12.41,3.432,1.358,63.492,17.152
99,2345,2088,64,85,306,4868,76.000,3.12,12.39,3.432,1.358,63.492,17.152
99,2340,2088,63,85,305,4870,76.000,1.67,12.39,3.432,1.358,63.492,17.152
99,2328,2088,64,86,305,4870,76.000,0.23,12.40,3.432,1.358,63.492,17.152
99,2336,2088,64,86,305,4870,77.000,2.02,12.40,3.432,1.358,63.492,17.152
99,2328,2088,64,85,307,4876,79.000,2.96,12.39,3.432,1.358,63.492,17.152
99,2381,2090,63,83,305,4876,90.000,3.71,12.39,3.432,1.358,63.492,17.152
99,2382,2088,64,83,305,4878,90.000,0.72,12.39,3.432,1.358,63.492,17.152
99,2380,2090,63,84,305,4880,90.000,2.74,12.39,3.432,1.358,63.492,17.152
99,2380,2088,63,84,305,4880,90.000,4.29,12.40,3.432,1.358,63.492,17.152
98,2383,2088,63,84,305,4880,90.000,5.38,12.39,3.432,1.358,63.492,17.152
99,2379,2088,64,83,306,4880,90.000,1.72,12.39,3.432,1.358,63.492,17.152
99,2373,2088,64,85,306,4880,90.000,4.30,12.39,3.432,1.358,63.492,17.152
99,2375,2088,63,85,305,4883,87.000,4.29,12.40,3.432,1.358,63.492,17.152
99,2338,2088,64,85,307,4883,78.000,2.04,12.40,3.432,1.358,63.492,17.152
99,2347,2088,63,86,306,4884,78.000,5.11,12.39,3.432,1.358,63.492,17.152
99,2350,2090,63,83,306,4884,78.000,4.78,12.39,3.432,1.358,63.492,17.152
