GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
12,282,1334,53,56,45,2823,0.000,5.51,10.16,3.963,1.376,72.961,18.998
11,236,1336,53,56,47,2965,0.000,4.39,10.19,3.959,1.377,71.697,18.484
4,77,716,53,56,40,2979,25.000,4.03,10.26,3.697,1.380,73.265,18.764
0,11,1494,53,56,46,2984,21.000,6.75,10.30,4.750,1.364,81.452,30.858
0,11,1056,53,56,43,3001,27.000,6.04,10.38,3.498,1.357,84.630,25.778
0,9,1640,53,57,48,3006,28.000,7.45,10.49,3.650,1.364,80.012,33.807
2,19,1158,53,56,44,3013,29.000,3.20,10.57,3.675,1.371,82.267,27.612
3,72,1422,53,56,45,3018,26.000,5.13,10.67,3.799,1.371,80.038,26.134
0,7,986,53,56,44,3024,30.000,5.31,10.74,3.923,1.369,82.482,24.204
0,6,1418,53,56,45,3025,30.000,4.96,10.85,4.277,1.374,82.513,29.241
0,5,1416,53,56,44,3025,20.000,8.30,10.95,4.283,1.387,80.416,22.042
0,8,1002,53,56,46,3030,28.000,7.98,11.04,3.685,1.387,81.397,20.212
0,0,1340,52,56,39,3032,29.000,7.50,11.19,3.363,1.389,79.501,20.118
0,1,1338,52,56,41,3032,4.000,4.61,11.36,4.291,1.385,82.795,20.152
42,1107,1974,52,56,50,3411,7.000,5.19,11.24,4.119,1.386,82.582,19.831
0,0,1360,52,55,36,3435,3.000,6.87,11.30,3.647,1.366,71.617,18.588
6,51,1088,52,55,37,4036,19.000,5.42,11.22,3.648,1.365,72.677,17.744
1,14,1282,52,55,32,4036,2.000,4.12,11.22,3.938,1.373,77.707,22.037
0,6,1356,52,55,38,4052,21.000,1.39,11.22,3.174,1.367,82.338,21.504
1,20,1396,52,55,39,4052,21.000,1.37,11.22,2.288,1.383,71.831,29.854
0,7,1334,52,55,39,4052,21.000,0.00,11.23,2.060,1.386,72.544,29.667
5,70,1332,52,55,42,4060,21.000,2.30,11.24,2.144,1.384,72.858,29.592
0,4,1336,52,55,40,4123,2.000,4.99,11.28,2.511,1.379,76.148,29.870
98,2234,1988,62,81,280,4145,99.000,2.80,11.28,3.757,1.373,77.846,24.983
98,2222,1988,63,83,280,4155,98.000,0.00,11.28,3.046,1.369,67.148,37.790
99,2218,1988,64,85,281,4160,97.000,3.96,11.28,2.835,1.363,67.401,37.981
99,2214,1988,65,86,281,4168,95.000,4.93,11.28,2.731,1.365,66.986,36.776
98,2223,1988,65,85,281,4172,93.000,0.44,11.28,2.910,1.369,67.747,37.852
98,2220,1990,66,85,280,4175,91.000,3.09,11.27,3.054,1.367,67.878,38.060
98,2208,1988,65,85,280,4178,89.000,3.17,11.28,2.822,1.362,66.997,35.908
98,2211,1988,66,85,280,4178,88.000,1.00,11.28,2.617,1.362,66.052,34.587
